"any","zona","dat","via","pk","nommun","nomcom","nomdem","f_morts","f_ferits_greus","f_ferits_lleus","f_victimes","f_unitats_implicades","f_vianants_implicades","f_bicicletes_implicades","f_ciclomotors_implicades","f_motocicletes_implicades","f_veh_lleugers_implicades","f_veh_pesants_implicades","f_altres_unit_implicades","f_unit_desc_implicades","c_velocitat_via","d_acc_amb_fuga","d_boira","d_caract_entorn","d_carril_especial","d_circulacio_mesures_esp","d_climatologia","d_func_esp_via","d_gravetat","d_influit_boira","d_influit_caract_entorn","d_influit_circulacio","d_influit_estat_clima","d_influit_inten_vent","d_influit_lluminositat","d_influit_mesu_esp","d_influit_obj_calcada","d_influit_solcs_rases","d_influit_visibilitat","d_inter_seccio","d_limit_velocitat","d_lluminositat","d_regulacio_prioritat","d_sentits_via","d_subtipus_accident","d_subtipus_tram","d_subzona","d_superficie","d_tipus_via","d_titularitat_via","d_tracat_altimetric","d_vent","grupdialab","hor","gruphor","tipacc","tipdia"
"2010","Zona urbana","2010-03-23T13:05:00.000","SE","999999","SANT JOAN DE VILATOR","Bages","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","40","No","No n'hi ha","A nivell","Carril central","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Semàfor","Doble sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","1305","Matí","Atropellament","dill-dij"
"2010","Carretera","2010-09-16T15:00:00.000","A-2","536","MONTMANEU","Anoia","Barcelona","0","1","1","2","2","0","0","0","0","1","1","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Estatal","Rampa o pendent","Calma, vent molt suau","Feiners","15","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-09-26T11:36:00.000","C-243a","86","GRANADA, LA","Alt Penedes","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","40","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Travessera","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Atropellament","Giratòria","Travessera","Sec i net","Carretera convencional","Municipal","Pla","Calma, vent molt suau","CapDeSetmana","1136","Matí","Atropellament","dg"
"2010","Zona urbana","2010-11-10T21:00:00.000","SE","999999","TERRASSA","Valles Occidental","Barcelona","0","1","0","1","2","0","0","1","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","21","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-11-30T01:46:00.000","SE","999999","LLEIDA","Segria","Lleida","0","1","1","2","2","0","0","0","0","2","0","0","0","NA","Sense Especificar","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Semàfor","Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","146","Nit","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-06-04T18:30:00.000","SE","999999","GRANOLLERS","Valles Oriental","Barcelona","0","1","1","2","4","0","0","0","1","3","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Semàfor","Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","183","Tarda","Col.lisió de vehicles en marxa","div"
"2010","Zona urbana","2010-10-04T13:10:00.000","SE","999999","CASTELLO D'EMPURIES","Alt Emporda","Girona","0","1","0","1","1","0","0","1","0","0","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","131","Matí","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
"2010","Carretera","2010-01-19T12:55:00.000","SE","999999","REUS","Baix Camp","Tarragona","0","1","0","1","2","1","0","0","0","0","1","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Atropellament","NA","Carretera","Sec i net","Altres","NA","NA","Calma, vent molt suau","Feiners","1255","Matí","Atropellament","dill-dij"
"2010","Carretera","2010-07-15T18:49:00.000","N-340a","204","TARRAGONA","Tarragones","Tarragona","0","1","0","1","2","1","0","0","0","1","0","0","0","50","No","No n'hi ha","A nivell","Habilitació voral/carril addicional","No n'hi ha","Bon temps","Variant","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Un sol sentit","Atropellament","NA","Carretera","Sec i net","Carretera convencional","Altres","Pla","Calma, vent molt suau","Feiners","1849","Tarda","Atropellament","dill-dij"
"2010","Carretera","2010-03-29T22:08:00.000","SE","999999","RUBI","Valles Occidental","Barcelona","0","1","2","3","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Semàfor","Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Carretera","Sec i net","Altres","Provincial","Pla","Calma, vent molt suau","Feiners","2208","Nit","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-11-01T17:00:00.000","SE","999999","LLEIDA","Segria","Lleida","0","2","0","2","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Col·lisió frontal","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","17","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2010","Carretera","2010-08-10T22:30:00.000","SE","999999","TORREGROSSA","Pla d'Urgell","Lleida","0","1","0","1","2","0","0","1","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial insuficient","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Carretera","Inundat","Altres","Municipal","Pla","Calma, vent molt suau","Feiners","223","Nit","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-01-22T15:10:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Semàfor","Un sol sentit","Fregament o col·lisió lateral","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","151","Tarda","Col.lisió de vehicles en marxa","div"
"2010","Carretera","2010-10-05T12:19:00.000","C-55","394","SANT JOAN DE VILATOR","Bages","Barcelona","0","1","0","1","2","0","1","0","0","0","1","0","0","40","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Encalç","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners","1219","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-04-28T20:00:00.000","SE","999999","BARCELONA","Barcelones","Barcelona","0","1","0","1","1","0","1","0","0","0","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","20","Tarda","Bolcada a la calcada","dill-dij"
"2010","Carretera","2010-05-02T08:10:00.000","C-25","2079","SANT HILARI SACALM","Selva","Girona","1","2","0","3","2","0","0","0","0","2","0","0","0","60","No","No n'hi ha","A nivell","No n'hi ha","Obres","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","Alba o capvespre","NA","Doble sentit","Envestida (frontal lateral)","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","81","Matí","Col.lisió de vehicles en marxa","dg"
"2010","Carretera","2010-01-31T15:34:00.000","C-15","371","VALLBONA D'ANOIA","Anoia","Barcelona","0","4","2","6","4","0","0","0","0","4","0","0","0","100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","CapDeSetmana","1534","Tarda","Col.lisió de vehicles en marxa","dg"
"2010","Carretera","2010-12-21T09:04:00.000","C-14","93","REUS","Baix Camp","Tarragona","0","1","0","1","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","Si","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia fosc","NA","Doble sentit","Sortida de via amb xoc o col·lisió","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Vent moderat","Feiners","904","Matí","Sortida de la calcada sense especificar","dill-dij"
"2010","Carretera","2010-05-09T00:50:00.000","B-124","52","CASTELLAR DEL VALLES","Valles Occidental","Barcelona","1","0","1","2","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","CapDeSetmana","5","Nit","Col.lisió de vehicles en marxa","dg"
"2010","Zona urbana","2010-09-03T21:05:00.000","SE","999999","LLEIDA","Segria","Lleida","0","1","0","1","2","1","0","0","0","1","0","0","0","NA","Sense Especificar","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient","NA","Un sol sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","2105","Tarda","Atropellament","div"
"2010","Carretera","2010-03-26T07:40:00.000","C-32","59","CORNELLA DE LLOBREGAT","Baix Llobregat","Barcelona","0","1","0","1","4","0","0","0","1","3","0","0","0","80","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Ronda, cinturo o circumval.lacio","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Un sol sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners","74","Matí","Col.lisió d'un vehicle contra un obstacle de la calcada","div"
"2010","Carretera","2010-11-26T18:25:00.000","C-31","1462","CUBELLES","Garraf","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","50","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","Si","Arribant o eixint intersecció fins 50m","Senyal velocitat","De nit, il·luminació artificial insuficient","Sols marques viàries (inclou pas vianants)","Doble sentit","Atropellament","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","1825","Tarda","Atropellament","div"
"2010","Zona urbana","2010-07-24T07:50:00.000","SE","999999","RIPOLLET","Valles Occidental","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","75","Matí","Atropellament","dis"
"2010","Zona urbana","2010-03-13T21:10:00.000","SE","999999","MATARO","Maresme","Barcelona","0","1","1","2","2","1","0","0","0","1","0","0","0","NA","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial suficient","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","211","Tarda","Atropellament","dis"
"2010","Carretera","2010-04-14T21:00:00.000","C-32","465","CASTELLDEFELS","Baix Llobregat","Barcelona","0","1","0","1","1","0","0","0","1","0","0","0","0","80","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","Alba o capvespre","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","Intersecció en T o Y","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners","21","Tarda","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
"2010","Zona urbana","2010-03-01T13:25:00.000","SE","999999","SANT BOI DE LLOBREGAT","Baix Llobregat","Barcelona","0","2","2","4","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","Si","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Envestida (frontal lateral)","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","1325","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2010","Zona urbana","2010-04-28T17:00:00.000","SE","999999","SANT ADRIA DE BESOS","Barcelones","Barcelona","0","1","0","1","2","0","0","0","1","0","1","0","0","NA","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Envestida (frontal lateral)","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","17","Tarda","Col.lisió de vehicles en marxa","dill-dij"
